vendor,id,display_name,packaging,unit_price,unit_weight,thumbnail,url
Mercadona,69487,Rama de Tomates,,1.81,0.79,https://prod-mercadona.imgix.net/images/b865049658bc89eaf2131c967ee4d57e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69487/rama-tomates
Mercadona,69446,Tomates Anhel,Bandeja,2.76,0.46,https://prod-mercadona.imgix.net/images/2fd86d7c784d7ee3b6701b80d55ba1c9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69446/tomates-anhel-bandeja
Mercadona,69586,Zanahorias,Paquete,1.09,1.0,https://prod-mercadona.imgix.net/images/af98c74066ba2ea95e27171604524939.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69586/zanahorias-paquete
Mercadona,69584,Pepino,Pieza,0.36,0.18,https://prod-mercadona.imgix.net/images/a1e854648225054f10d2bac80ca7ca98.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69584/pepino-pieza
Mercadona,69964,Pepino holandés,Pieza,0.93,0.425,https://prod-mercadona.imgix.net/images/e691b00f83a443e975b76a9a7b591fd6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69964/pepino-holandes-pieza
Mercadona,69669,Zanahorias,Paquete,0.85,0.5,https://prod-mercadona.imgix.net/images/7fe3bf8bd8ae198fe7fc4f384224df6e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69669/zanahorias-paquete
Mercadona,69685,Pepinos,Malla,2.48,1.25,https://prod-mercadona.imgix.net/images/7f63f9390c5783407ddc007fc831437b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69685/pepinos-malla
Mercadona,69877,Palitos de zanahoria,Tarrina,1.99,0.18,https://prod-mercadona.imgix.net/images/7ede2894c1b8f5185ae19cd1cb0010d4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69877/palitos-zanahoria-tarrina
Mercadona,69722,Zanahoria rallada base para ensalada,Paquete,0.90,0.15,https://prod-mercadona.imgix.net/images/55981cabbe3dfaa2216e5038375cb91d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69722/zanahoria-rallada-base-ensalada-paquete
Mercadona,69310,Pimiento rojo,Pieza,1.05,0.39,https://prod-mercadona.imgix.net/images/607abb73219fc21a8aac8c74550ea369.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69310/pimiento-rojo-pieza
Mercadona,69338,Calabacín verde,Pieza,0.59,0.38,https://prod-mercadona.imgix.net/images/ebbfb6a904fe02ba5a88b02f2be911fd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69338/calabacin-verde-pieza
Mercadona,69320,Pimiento verde freír,Pieza,0.26,0.12,https://prod-mercadona.imgix.net/images/ace6cddb107859b9d019cdd773ffda00.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69320/pimiento-verde-freir-pieza
Mercadona,69339,Calabacín blanco,Pieza,0.82,0.41,https://prod-mercadona.imgix.net/images/50a267029cedf70b9f9a52c389deb4bc.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69339/calabacin-blanco-pieza
Mercadona,69312,Pimiento verde,Pieza,0.86,0.32,https://prod-mercadona.imgix.net/images/47e87bc50f5a180656c12f1792a223de.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69312/pimiento-verde-pieza
Mercadona,69495,"Pimientos tricolor rojo, amarillo y verde",Bandeja,1.64,0.55,https://prod-mercadona.imgix.net/images/e41353b7b0e82ea6e1456d6f9261a65c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69495/pimientos-tricolor-rojo-amarillo-verde-bandeja
Mercadona,69590,Pimientos semipicantes,Paquete,1.35,0.25,https://prod-mercadona.imgix.net/images/ae174e278a56e10bb8ee6633f003ab5e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69590/pimientos-semipicantes-paquete
Mercadona,69220,Coliflor,Pieza,2.41,1.21,https://prod-mercadona.imgix.net/images/6d23e41208a9f845dbde60697cb4d5d2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69220/coliflor-pieza
Mercadona,69236,Repollo liso,Pieza,2.29,1.39,https://prod-mercadona.imgix.net/images/f2e1b04912d5ae3c7481b56cc200411d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69236/repollo-liso-pieza
Mercadona,69246,Medio repollo liso,1/2 Pieza,1.44,0.74,https://prod-mercadona.imgix.net/images/164c55b34601aae2655057170d74b82b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69246/medio-repollo-liso-12-pieza
Mercadona,69238,Repollo rizado,Pieza,1.67,1.01,https://prod-mercadona.imgix.net/images/3e6a378138cf685c88973899bb0841a4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69238/repollo-rizado-pieza
Mercadona,69257,Medio repollo rizado,1/2 Pieza,1.24,0.64,https://prod-mercadona.imgix.net/images/1317eb7028031263758cea38f4803e09.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69257/medio-repollo-rizado-12-pieza
Mercadona,69251,Col lombarda,Pieza,1.52,0.82,https://prod-mercadona.imgix.net/images/7798d5fc27ec9df3b3336c68302e5972.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69251/col-lombarda-pieza
Mercadona,69258,Media col lombarda,1/2 Pieza,0.92,0.44,https://prod-mercadona.imgix.net/images/d3e88a38f23ebbd24626ea172ded9b52.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69258/media-col-lombarda-12-pieza
Mercadona,69651,Champiñón pequeño,Bandeja,1.43,0.3,https://prod-mercadona.imgix.net/images/82ebf99778a5a6aecbe307158e1e1585.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69651/champinon-pequeno-bandeja
Mercadona,69519,Champiñón laminado limpio,Bandeja,1.99,0.32,https://prod-mercadona.imgix.net/images/54ff851ca2c2df5bd4d76ef38b1b1aeb.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69519/champinon-laminado-limpio-bandeja
Mercadona,69653,Seta,Bandeja,1.95,0.25,https://prod-mercadona.imgix.net/images/e6d09e358b31958859613754ad7ca13d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69653/seta-bandeja
Mercadona,69672,Champiñón grande,Bandeja,2.21,0.43,https://prod-mercadona.imgix.net/images/4920b19b6bc77098a6a4f9350b3539df.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69672/champinon-grande-bandeja
Mercadona,69616,Seta laminada,Bandeja,2.11,0.25,https://prod-mercadona.imgix.net/images/bddcbf8f4b42ab85d09a35c56ef61ae1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69616/seta-laminada-bandeja
Mercadona,69664,Champiñón Portobello,Bandeja,2.03,0.3,https://prod-mercadona.imgix.net/images/a5c4f663d14eeee08fbb718a9eb245ad.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69664/champinon-portobello-bandeja
Mercadona,69647,Seta shiitake,Bandeja,3.76,0.3,https://prod-mercadona.imgix.net/images/1610062d5cf6d751fcb817dbf4182745.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69647/seta-shiitake-bandeja
Mercadona,69657,Mix de setas intenso,Bandeja,3.96,0.235,https://prod-mercadona.imgix.net/images/85677bf71c8c97523f748063192200d5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69657/mix-setas-intenso-bandeja
Mercadona,69876,Mix de setas suave,Bandeja,3.82,0.26,https://prod-mercadona.imgix.net/images/3fc7d7ded0dfbac14a42dbbbf73eef39.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69876/mix-setas-suave-bandeja
Mercadona,69701,Perejil troceado,Paquete,0.75,0.04,https://prod-mercadona.imgix.net/images/a0653b8c036a10c5891b0681345b3193.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69701/perejil-troceado-paquete
Mercadona,69289,Jengibre,Bandeja,1.69,0.2,https://prod-mercadona.imgix.net/images/7dd45cf931604953e565fe15eaa20a6a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69289/jengibre-bandeja
Mercadona,69690,Cilantro,Bandeja,1.25,0.02,https://prod-mercadona.imgix.net/images/3ed0e8e4b12dd87825ca4b1b9fc788f1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69690/cilantro-bandeja
Mercadona,69287,Albahaca,Bandeja,1.50,0.02,https://prod-mercadona.imgix.net/images/95c2f383e063aef6fcbe53b96b4c72b2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69287/albahaca-bandeja
Mercadona,68037,Hierbabuena,Paquete,1.35,0.04,https://prod-mercadona.imgix.net/images/c8bcad50116972188b248aaba392e62e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/68037/hierbabuena-paquete
Mercadona,69286,Cebollino,Bandeja,1.80,0.02,https://prod-mercadona.imgix.net/images/b0158be4c2916d8ef184941f54e40820.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69286/cebollino-bandeja
Mercadona,69730,Espinacas cortadas,Paquete,1.20,0.3,https://prod-mercadona.imgix.net/images/dfba7c11443845f91b3233042529f4d2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69730/espinacas-cortadas-paquete
Mercadona,69580,Brócoli,Pieza,1.00,0.4,https://prod-mercadona.imgix.net/images/2ef72b37fe1021e9ff4ea8f46f9204f8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69580/brocoli-pieza
Mercadona,69326,Berenjena,Pieza,0.64,0.34,https://prod-mercadona.imgix.net/images/cbd784174d4dfee4fedee9f32d3ad0ab.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69326/berenjena-pieza
Mercadona,69347,Berenjena rayada,Pieza,0.72,0.34,https://prod-mercadona.imgix.net/images/194ffef84cc24571ee1d98b9522a3a90.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69347/berenjena-rayada-pieza
Mercadona,69889,Judía verde plana,Bandeja,2.99,0.75,https://prod-mercadona.imgix.net/images/6fe3bd1734dacc3f8751577ed526b7ab.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69889/judia-verde-plana-bandeja
Mercadona,68131,Judía verde plana,Paquete,1.89,0.35,https://prod-mercadona.imgix.net/images/5515ca89e69b67a1664edbe0c85da6b6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/68131/judia-verde-plana-paquete
Mercadona,69725,Acelgas cortadas,Paquete,1.20,0.3,https://prod-mercadona.imgix.net/images/82341af93ac0349e4eb02bd074df33ed.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69725/acelgas-cortadas-paquete
Mercadona,68436,Puerros,Manojo,1.68,1.0,https://prod-mercadona.imgix.net/images/4822d3f064b8368fdcaa531b5339f14d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/68436/puerros-manojo
Mercadona,68408,Puerros,Bandeja,2.09,0.45,https://prod-mercadona.imgix.net/images/9fdc920f087aba9f8bf72aa696f830e4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/68408/puerros-bandeja
Mercadona,69623,Alcachofa,Pieza,0.56,0.21,https://prod-mercadona.imgix.net/images/a3ee18444d12fd8a6ac5567a32755eb7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69623/alcachofa-pieza
Mercadona,69878,Judía verde redonda,Bandeja,2.99,0.5,https://prod-mercadona.imgix.net/images/89292afaea6618333ae9c37ba09ea479.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69878/judia-verde-redonda-bandeja
Mercadona,3527,Calabaza cacahuete cortada a trozos,Bandeja,1.80,0.45,https://prod-mercadona.imgix.net/images/08c558eaa11e88926e6a456606eb9be1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/3527/calabaza-cacahuete-cortada-trozos-bandeja
Mercadona,69275,Apio verde,Paquete,1.26,0.66,https://prod-mercadona.imgix.net/images/863bb93223549d2a0247eedb36cc8d77.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69275/apio-verde-paquete
Mercadona,69245,Apio cortado,Bandeja,1.05,0.21,https://prod-mercadona.imgix.net/images/756079e77e84a5dcc6459546a39fa5fb.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69245/apio-cortado-bandeja
Mercadona,69587,Preparado de verdura para cocido,Bandeja,1.79,0.9,https://prod-mercadona.imgix.net/images/f62352ecda319824b8ed42c98b5b4a3c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69587/preparado-verdura-cocido-bandeja
Mercadona,69656,Espárrago verde fino,Paquete,1.99,0.25,https://prod-mercadona.imgix.net/images/80eca8ccc3db03b4877492e312f39439.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69656/esparrago-verde-fino-paquete
Mercadona,69117,Rabanitos,Paquete,1.10,0.25,https://prod-mercadona.imgix.net/images/53e2bf34cc3505078c699d0ea0fb272d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69117/rabanitos-paquete
Mercadona,69523,Remolacha cocida y pelada,Paquete,0.99,0.45,https://prod-mercadona.imgix.net/images/100f001113bdd793008e487a903828c7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69523/remolacha-cocida-pelada-paquete
Mercadona,69698,Acelgas,Paquete,2.26,0.8,https://prod-mercadona.imgix.net/images/45d1641b53026a25a2506faa3120193f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69698/acelgas-paquete
Mercadona,69038,Nabicol,Pieza,0.77,0.26,https://prod-mercadona.imgix.net/images/70a7c2d28f76371c3ae814e3485c98d9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69038/nabicol-pieza
Mercadona,69469,Maíz dulce en mazorca cocido,Paquete,1.55,0.45,https://prod-mercadona.imgix.net/images/11dbe91d836159e981891cf040ed9ade.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69469/maiz-dulce-mazorca-cocido-paquete
Mercadona,3388,Calabaza cacahuete,Pieza,2.00,1.08,https://prod-mercadona.imgix.net/images/d552b586da0854756dd9286994269da9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/3388/calabaza-cacahuete-pieza
Mercadona,3387,Media calabaza cacahuete,1/2 Pieza,1.45,0.69,https://prod-mercadona.imgix.net/images/356901cd17a68ad6bdb190379250f206.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/3387/media-calabaza-cacahuete-12-pieza
Mercadona,69643,Espárrago verde grueso,Paquete,3.39,0.3,https://prod-mercadona.imgix.net/images/26c960091254df4e95a7d7e35df5fa59.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69643/esparrago-verde-grueso-paquete
Mercadona,69585,Maíz dulce en mazorca,Bandeja,2.99,2.0,https://prod-mercadona.imgix.net/images/21055967845a6d9903a7b8a55926090d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69585/maiz-dulce-mazorca-bandeja
Mercadona,69737,3 Vegetales para microondas,Paquete,1.64,0.3,https://prod-mercadona.imgix.net/images/94960faa400fa058a71550bbbe0c7fd7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69737/3-vegetales-microondas-compuesta-brocoli-coliflor-zanahoria-paquete
Mercadona,69622,Floretas de brócoli para microondas,Paquete,1.52,0.23,https://prod-mercadona.imgix.net/images/3c23712045339f762d14e691e9b0171e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69622/floretas-brocoli-microondas-paquete
Mercadona,69789,Mix de verduras paisana para microondas,Paquete,1.80,0.3,https://prod-mercadona.imgix.net/images/1e45ff33b104127685d3c3c137e463cf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69789/mix-verduras-paisana-microondas-compuesta-calabacin-zanahoria-cebolla-morada-puerro-paquete
Mercadona,69735,Sopa juliana para microondas,Paquete,1.35,0.4,https://prod-mercadona.imgix.net/images/a3a207307b8a10996dbbb2e7f8f632c9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69735/sopa-juliana-microondas-compuesta-zanahoria-col-blanca-acelga-nabo-apio-puerro-cebolla-paquete
Mercadona,69484,Patata para microondas,Paquete,1.45,0.4,https://prod-mercadona.imgix.net/images/7e5af136d661fc6a8de8764b9d8859f4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69484/patata-microondas-paquete
Mercadona,69465,Batata para microondas,Paquete,2.40,0.4,https://prod-mercadona.imgix.net/images/00d518c6d274d279e7b0ea74b9c4245e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69465/batata-microondas-paquete
Mercadona,69740,Mix de verduras jardinera para microondas,Paquete,1.90,0.4,https://prod-mercadona.imgix.net/images/7e9bd93106df239555b982275b58741d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/69740/mix-verduras-jardinera-microondas-compuesto-calabacin-pimiento-rojo-pimiento-verde-cebolla-puerro-paquete
Mercadona,81649.1,Salmón a rodajas,Pieza,36.48,2.93,https://prod-mercadona.imgix.net/images/efde699df9d548c2e8a9887daf63cd7a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81649.1/salmon-rodajas-pieza
Mercadona,81649.4,Salmón media pieza a rodajas,1/2 Pieza,19.55,1.57,https://prod-mercadona.imgix.net/images/3cb80836bc33e899bc88c403a7dbdf05.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81649.4/salmon-media-pieza-rodajas-12-pieza
Mercadona,81649.2,Salmón abierto en libro sin cabeza y sin espina,Pieza,36.48,2.93,https://prod-mercadona.imgix.net/images/0ab4d3bebe2987d4c536456e2b2397b1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81649.2/salmon-abierto-libro-sin-cabeza-sin-espina-pieza
Mercadona,81649.5,Salmón media pieza abierto en libro sin cabeza y sin espina,1/2 Pieza,19.55,1.57,https://prod-mercadona.imgix.net/images/9e3d2b0d70964b5e08e4430a34872631.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81649.5/salmon-media-pieza-abierto-libro-sin-cabeza-sin-espina-12-pieza
Mercadona,81649.3,Salmón sin aletas y sin escamas,Pieza,36.48,2.93,https://prod-mercadona.imgix.net/images/951a3919c430a3945602d4f82ba89f23.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81649.3/salmon-sin-aletas-sin-escamas-pieza
Mercadona,81649.6,Salmón media pieza sin aletas y sin escamas,1/2 Pieza,19.55,1.57,https://prod-mercadona.imgix.net/images/2a83560771de82f2644054222802f106.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81649.6/salmon-media-pieza-sin-aletas-sin-escamas-12-pieza
Mercadona,81481,Filete de salmón,Bandeja,9.16,0.4,https://prod-mercadona.imgix.net/images/603291de9d7386999517066281178c19.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81481/filete-salmon-bandeja
Mercadona,81479,Rodajas de salmón,Bandeja,8.30,0.4,https://prod-mercadona.imgix.net/images/2d3fcbd893aae42cde098b02a22b2394.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81479/rodajas-salmon-bandeja
Mercadona,80908,Escalopines de salmón,Bandeja,10.18,0.4,https://prod-mercadona.imgix.net/images/ff4c8b97c0eba95f98157a46ede9c75d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/80908/escalopines-salmon-bandeja
Mercadona,81234.1,Dorada limpia con cabeza,Pieza,4.43,0.53,https://prod-mercadona.imgix.net/images/436b010dcbc6108690d724afe2d95b97.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81234.1/dorada-limpia-con-cabeza-pieza
Mercadona,81234.2,Dorada abierta a la espalda con espinas y con cabeza,Pieza,4.43,0.53,https://prod-mercadona.imgix.net/images/b00be480049e6df6699dfcc258e77d84.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81234.2/dorada-abierta-espalda-con-espinas-con-cabeza-pieza
Mercadona,81234.5,Dorada a filetes sin cabeza y sin espina,Pieza,4.43,0.53,https://prod-mercadona.imgix.net/images/63343ce507fc67170a68187887e2a908.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81234.5/dorada-filetes-sin-cabeza-sin-espina-pieza
Mercadona,81234.4,Dorada abierta en libro sin cabeza y sin espina,Pieza,4.43,0.53,https://prod-mercadona.imgix.net/images/2957b087240ec84fa053668b79413731.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81234.4/dorada-abierta-libro-sin-cabeza-sin-espina-pieza
Mercadona,81234.3,Dorada sin limpiar,Pieza,4.43,0.53,https://prod-mercadona.imgix.net/images/5a648f8a69f2dd2d87d7049b8e604499.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81234.3/dorada-sin-limpiar-hacer-sal-pieza
Mercadona,81485,Filetes de dorada,Bandeja,8.57,0.38,https://prod-mercadona.imgix.net/images/f94246acf86719fcdc0431d5166f71c3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81485/filetes-dorada-bandeja
Mercadona,81241.1,Lubina limpia con cabeza,Pieza,4.21,0.51,https://prod-mercadona.imgix.net/images/7b996b05f032204332216f5e6a72b129.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81241.1/lubina-limpia-con-cabeza-pieza
Mercadona,81241.2,Lubina abierta a la espalda con espinas y con cabeza,Pieza,4.21,0.51,https://prod-mercadona.imgix.net/images/45f37ee9fbccebfd1cde069320cc9b3b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81241.2/lubina-abierta-espalda-con-espinas-con-cabeza-pieza
Mercadona,81241.5,Lubina a filetes sin cabeza y sin espina,Pieza,4.21,0.51,https://prod-mercadona.imgix.net/images/08fb245b6763997aa1ec02d8a537c03f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81241.5/lubina-filetes-sin-cabeza-sin-espina-pieza
Mercadona,81241.4,Lubina abierta en libro sin cabeza y sin espina,Pieza,4.21,0.51,https://prod-mercadona.imgix.net/images/a81a713fad959d63b5ab54f2d11cff23.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81241.4/lubina-abierta-libro-sin-cabeza-sin-espina-pieza
Mercadona,81241.3,Lubina sin limpiar,Pieza,4.21,0.51,https://prod-mercadona.imgix.net/images/079d2d1fac75b66dea891397f9744121.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/81241.3/lubina-sin-limpiar-hacer-sal-pieza
